num_samples,num_demonstrations,bert_score,bleu_score,bleurt
100,0,0.7971488833427429,0.11605089682661354,-0.966151285469532
100,1,0.8013991713523865,0.11854088299346664,-0.8983676427975297
100,2,0.8009776473045349,0.11847965950707712,-0.8228868499398232
