num_samples,num_demonstrations,bert_score,bleu_score,bleurt
100,0,0.8106994032859802,0.044091916481978306,-1.7072361886501313
100,1,0.8230180144309998,0.035122877333614605,-1.7487010064721107
100,2,0.8289456963539124,0.031135531135531136,-1.7465772730112077
