num_samples,num_demonstrations,bert_score,bleu_score,bleurt
100,0,0.8275367617607117,0.20835008711968903,-0.5592615921795369
100,1,0.8360185027122498,0.20544243338360985,-0.5282683296594769
100,2,0.8335837721824646,0.19455864570737608,-0.5803085879981518
